No.,Main_Category,Secondary_Category,Sub_Category,Sub_Category_ID,Type,Related_Area,Complementary_Categories,Complementary_Products,Supplier,Supplier_Code,Brand,Display_the _brand,Model,Diaplay_the_brand,Catalog_Page,Supplier_SKU,Set,HomMe_SKU,Sub_HomMe_SKU,Main_Picture,Other_Pictures,Colors,Material,Product_Name,Description,Promotion_Message,Size,CBM（m³）,Hight_calc,Width_calc,Depth_calc,Thinkness_calc,Material_calc,Cubes_calc,In_Stock,Time_to_order,Cost_Original,Cost_Original_USD,Multiplier_Cost_Handling,Cost_Handling_USD,Multiplier_Cost_Shipping,Cost_Shipping_USD,Multiplier_Cost_Taxes,Cost_Taxes_USD,Multiplier_Cost_ISR_Shipping,Cost_ISR_Shipping_USD,Total_Cost_USD,Dollar_Exchange_Rate,Catalog_Price,Retailer_Discount,Cost_ILS,VAT,Cost_incVAT,Multiplier_Before_Normal_Price,Normal_Price,Multiplier_Shope_Price,Shope_Price,Marketing_Price_Customer,Multiplier_Designer_Price,Designer_Price,Special_Price_Sectorial,Profit,Profit_Prc,Shipping_Info,Return_Policy,Warranty,Additional_Info
34,סניטריה,ברזים,ברז,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,איטליה דומו,,,2013,,TPSH34,,TPSH34,TP32A,זהב,,ברז - TPSH34,איטליה דומו פרח גבוה לכיור מונח,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,3200,60%,1280,17%,1498,1.6,2396,1.4,2097,17890,1.3,1947,,449,30.0%,,,,
35,סניטריה,ברזים,מערכת קיר לכיור,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,איטליה דומו,,,2023,,TPSH35,,TPSH35,,ניקל CP,,מערכת קיר לכיור - TPSH35,איטליה דומו מערכת קיר לכיור רחצה,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,2080,60%,832,17%,973,1.6,1558,1.4,1363,17890,1.3,1265,,292,30.0%,,,,
36,סניטריה,ברזים,מערכת קיר לכיור,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,איטליה דומו,,,2023,,TPSH36,,,,ברונזה,,מערכת קיר לכיור - TPSH36,איטליה דומו מערכת קיר לכיור רחצה,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,2700,60%,1080,17%,1264,1.6,2022,1.4,1769,17890,1.3,1643,,379,30.0%,,,,
37,סניטריה,ברזים,ברז,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,איטליה דומו,,,1040 SO,,TPSH37,,TPSH37,TPSH37A,ניקל CP,,ברז - TPSH37,איטליה דומו ענתיק לכיור רחצה,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,1525,60%,610,17%,714,1.6,1142,1.4,999,17890,1.3,928,,214,30.0%,,,,
38,סניטריה,ברזים,ברז,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,איטליה דומו,,,1040 SO,,TPSH38,,TPSH38,TPSH37A,ברונזה,,ברז - TPSH38,איטליה דומו ענתיק לכיור רחצה,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,1890,60%,756,17%,885,1.6,1415,1.4,1238,17890,1.3,1150,,265,30.0%,,,,
39,סניטריה,ברזים,סוללה לאמבטיה,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,איטליה דומו,,,102300,,TPSH39,,TPSH39,,ניקל CP,,סוללה לאמבטיה - TPSH39,איטליה דומו סוללה לאמבטיה ענתיק,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,2380,60%,952,17%,1114,1.6,1782,1.4,1559,17890,1.3,1448,,334,30.0%,,,,
40,סניטריה,ברזים,סוללה לאמבטיה,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,איטליה דומו,,,102300,,TPSH40,,TPSH40,,ברונזה,,סוללה לאמבטיה - TPSH40,איטליה דומו סוללה לאמבטיה ענתיק,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,3380,60%,1352,17%,1582,1.6,2531,1.4,2215,17890,1.3,2056,,475,30.0%,,,,
41,סניטריה,ברזים,ברז,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,איטליה דומו,,,105620,,TPSH41,,TPSH41,,ניקל CP,,ברז - TPSH41,איטליה דומו פרח נמוך לכיור רחצה,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,1600,60%,640,17%,749,1.6,1198,1.4,1048,17890,1.3,973,,225,30.0%,,,,
42,סניטריה,ברזים,ברז,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,איטליה דומו,,,105620,,TPSH42,,TPSH42,,ברונזה,,ברז - TPSH42,איטליה דומו פרח נמוך לכיור רחצה,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,1960,60%,784,17%,917,1.6,1468,1.4,1284,17890,1.3,1192,,275,30.0%,,,,
43,סניטריה,ברזים,ברז,,,מקלחות וחדרי שירותים,ארונות מקלחות,,SHIREL,,ROCH-AS,,איטליה דומו,,,5690,,TPSH43,,TPSH43,TPSH43A,ניקל CP,,ברז - TPSH43,איטליה דומו גטוני פרח 2 ידיות,,,,,,,,,,,בתוך 7 ימי עבודה בכפוף לבדיקת מלאי,,,,,,,,,,,,,1725,60%,690,17%,807,1.6,1292,1.4,1130,17890,1.3,1049,,242,30.0%,,,,
