No.,Main_Category,Secondary_Category,Sub_Category,Sub_Category_ID,Type,Related_Area,Complementary_Categories,Complementary_Products,Supplier,Supplier_Code,Brand,Display_the _brand,Model,Diaplay_the_brand,Catalog_Page,Supplier_SKU,Set,HomMe_SKU,Sub_HomMe_SKU,Main_Picture,Other_Pictures,Colors,Material,Product_Name,Description,Promotion_Message,Size,CBM（m³）,Hight_calc,Width_calc,Depth_calc,Thinkness_calc,Material_calc,Cubes_calc,In_Stock,Time_to_order,Cost_Original,Cost_Original_USD,Multiplier_Cost_Handling,Cost_Handling_USD,Multiplier_Cost_Shipping,Cost_Shipping_USD,Multiplier_Cost_Taxes,Cost_Taxes_USD,Multiplier_Cost_ISR_Shipping,Cost_ISR_Shipping_USD,Total_Cost_USD,Dollar_Exchange_Rate,Catalog_Price,Retailer_Discount,Cost_ILS,VAT,Cost_incVAT,Multiplier_Before_Normal_Price,Normal_Price,Multiplier_Shope_Price,Shope_Price,Marketing_Price_Customer,Multiplier_Designer_Price,Designer_Price,Special_Price_Sectorial,Profit,Profit_Prc,Shipping_Info,Return_Policy,Warranty,Additional_Info
166,סלון,סט פינת ישיבה,SOFA,,,,,,STEEL-ARTS,SA,,,,,66,SF1715G,S-SOSA221,SOSA221,,SOSA221,SOSA221A,,FEATHER SOFA,סט פינת ישיבה - SOSA221,SOFA,,229X90X71,,,,,,,,,227 ימי עבודה בכפוף להבהרות,,682,1.5,,,,,,,,1023,3.5,,,2387,17%,2793,2.5,6982,,,,2.2,6144,,3351,54.5%,,,,
167,סלון,סט פינת ישיבה,SIDE TABLE,,,,,,STEEL-ARTS,SA,,,,,66,ST10E,S-SOSA221,SOSA222,1,SOSA221,SOSA221A,,ASH SOLID WOOD,סט פינת ישיבה - SOSA2221,SIDE TABLE,,40X40X46,0.0736,,,,,,,,228 ימי עבודה בכפוף להבהרות,,75,1.5,,,,,,,,112.5,3.5,,,263,17%,307,2.5,768,,,,2.2,676,,369,54.5%,,,,
168,סלון,סט פינת ישיבה,SIDE TABLE,,,,,,STEEL-ARTS,SA,,,,,66,ST10F,S-SOSA221,SOSA223,2,SOSA221,SOSA221A,,ASH SOLID WOOD,סט פינת ישיבה - SOSA2232,SIDE TABLE,,40X40X26,0.0416,,,,,,,,229 ימי עבודה בכפוף להבהרות,,68,1.5,,,,,,,,102,3.5,,,238,17%,278,2.5,696,,,,2.2,613,,334,54.5%,,,,
169,סלון,סט פינת ישיבה,SOFA,,,,,,STEEL-ARTS,SA,,,,,67,SF1716A,S-SOSA224,SOSA224,,SOSA224,,,,סט פינת ישיבה - SOSA224,SOFA,,456X307X65,,,,,,,,,230 ימי עבודה בכפוף להבהרות,,1708,1.5,,,,,,,,2562,3.5,,,5978,17%,6994,2.5,17486,,,,2.2,15387,,8393,54.5%,,,,
170,סלון,סט פינת ישיבה,LEISURE CHAIR,,,,,,STEEL-ARTS,SA,,,,,67,SC1716,S-SOSA224,SOSA225,,SOSA224,,,,סט פינת ישיבה - SOSA225,LEISURE CHAIR,,,,,,,,,,,231 ימי עבודה בכפוף להבהרות,,,1.5,,,,,,,,0,3.5,,,0,17%,0,2.5,0,,,,2.2,0,,0,#DIV/0!,,,,
171,סלון,סט פינת ישיבה,COFFEE TABLE,,,,,,STEEL-ARTS,SA,,,,,67,ST1716A,S-SOSA224,SOSA226,,SOSA224,,,,סט פינת ישיבה - SOSA226,COFFEE TABLE,,,,,,,,,,,232 ימי עבודה בכפוף להבהרות,,,1.5,,,,,,,,0,3.5,,,0,17%,0,2.5,0,,,,2.2,0,,0,#DIV/0!,,,,
172,סלון,סט פינת ישיבה,COFFEE TABLE,,,,,,STEEL-ARTS,SA,,,,,67,ST1720D,S-SOSA224,SOSA227,,SOSA224,,,,סט פינת ישיבה - SOSA227,COFFEE TABLE,,,,,,,,,,,233 ימי עבודה בכפוף להבהרות,,,1.5,,,,,,,,0,3.5,,,0,17%,0,2.5,0,,,,2.2,0,,0,#DIV/0!,,,,
173,סלון,סט פינת ישיבה,COFFEE TABLE,,,,,,STEEL-ARTS,SA,,,,,68,ST1701B,S-SOSA228,SOSA230,,SOSA230,,,COFFEE TABLE,סט פינת ישיבה - SOSA230,COFFEE TABLE,,128X40X55,,,,,,,,,234 ימי עבודה בכפוף להבהרות,,87,1.5,,,,,,,,130.5,3.5,,,305,17%,356,2.5,891,,,,2.2,784,,428,54.5%,,,,
174,סלון,סט פינת ישיבה,LEISURE CHAIR,,,,,,STEEL-ARTS,SA,,,,,68,SC1701B,S-SOSA228,SOSA231,,SOSA230,,,,סט פינת ישיבה - SOSA231,LEISURE CHAIR,,,,,,,,,,,235 ימי עבודה בכפוף להבהרות,,,1.5,,,,,,,,0,3.5,,,0,17%,0,2.5,0,,,,2.2,0,,0,#DIV/0!,,,,
175,סלון,סט פינת ישיבה,OTTOMAN,,,,,,STEEL-ARTS,SA,,,,,68,SJ1701B,S-SOSA228,SOSA232,,SOSA230,,,OTTOMAN,סט פינת ישיבה - SOSA232,OTTOMAN,,74X50X38,,,,,,,,,236 ימי עבודה בכפוף להבהרות,,213,1.5,,,,,,,,319.5,3.5,,,746,17%,872,2.5,2181,,,,2.2,1919,,1047,54.5%,,,,
176,סלון,סט פינת ישיבה,SIDE TABLE,,,,,,STEEL-ARTS,SA,,,,,68,ST1701C,S-SOSA228,SOSA233,1,SOSA230,,,COFFEE TABLE,סט פינת ישיבה - SOSA2331,SIDE TABLE,,128X40X42,,,,,,,,,237 ימי עבודה בכפוף להבהרות,,82,1.5,,,,,,,,123,3.5,,,287,17%,336,2.5,839,,,,2.2,739,,403,54.5%,,,,
177,סלון,סט פינת ישיבה,SIDE TABLE,,,,,,STEEL-ARTS,SA,,,,,68,ST1701A,S-SOSA228,SOSA233,2,SOSA230,,,COFFEE TABLE,סט פינת ישיבה - SOSA2332,SIDE TABLE,,120X42,,,,,,,,,238 ימי עבודה בכפוף להבהרות,,334,1.5,,,,,,,,501,3.5,,,1169,17%,1368,2.5,3419,,,,2.2,3009,,1641,54.5%,,,,
178,סלון,סט פינת ישיבה,OTTOMAN,,,,,,STEEL-ARTS,SA,,,,,68,SJ1701A,S-SOSA228,SOSA235,,SOSA230,,,OTTOMAN,סט פינת ישיבה - SOSA235,OTTOMAN,,120X80X38,,,,,,,,,239 ימי עבודה בכפוף להבהרות,,147,1.5,,,,,,,,220.5,3.5,,,515,17%,602,2.5,1505,,,,2.2,1324,,722,54.5%,,,,
179,סלון,סט פינת ישיבה,SOFA,,,,,,STEEL-ARTS,SA,,,,,68,SF1701A,S-SOSA228,SOSA236,1,SOSA230,,,LEATHER SOFA,סט פינת ישיבה - SOSA2361,SOFA,,203X93X72,,,,,,,,,240 ימי עבודה בכפוף להבהרות,,1109,1.5,,,,,,,,1663.5,3.5,,,3882,17%,4541,2.5,11353,,,,2.2,9991,,5450,54.5%,,,,
180,סלון,סט פינת ישיבה,SOFA,,,,,,STEEL-ARTS,SA,,,,,68,SF1701B,S-SOSA228,SOSA236,2,SOSA230,,,LEATHER SOFA,סט פינת ישיבה - SOSA2362,SOFA,,185X92X72,,,,,,,,,241 ימי עבודה בכפוף להבהרות,,1043,1.5,,,,,,,,1564.5,3.5,,,3651,17%,4271,2.5,10678,,,,2.2,9396,,5125,54.5%,,,,
