No.,Main_Category,Secondary_Category,Sub_Category,Sub_Category_ID,Type,Related_Area,Complementary_Categories,Complementary_Products,Supplier,Supplier_Code,Brand,Display_the _brand,Model,Diaplay_the_brand,Catalog_Page,Supplier_SKU,Set,HomMe_SKU,Sub_HomMe_SKU,Main_Picture,Other_Pictures,Colors,Material,Product_Name,Description,Promotion_Message,Size,CBM（m³）,Hight_calc,Width_calc,Depth_calc,Thinkness_calc,Material_calc,Cubes_calc,In_Stock,Time_to_order,Cost_Original,Cost_Original_USD,Multiplier_Cost_Handling,Cost_Handling_USD,Multiplier_Cost_Shipping,Cost_Shipping_USD,Multiplier_Cost_Taxes,Cost_Taxes_USD,Multiplier_Cost_ISR_Shipping,Cost_ISR_Shipping_USD,Total_Cost_USD,Dollar_Exchange_Rate,Catalog_Price,Retailer_Discount,Cost_ILS,VAT,Cost_incVAT,Multiplier_Before_Normal_Price,Normal_Price,Multiplier_Shope_Price,Shope_Price,Marketing_Price_Customer,Multiplier_Designer_Price,Designer_Price,Special_Price_Sectorial,Profit,Profit_Prc,Shipping_Info,Return_Policy,Warranty,Additional_Info
121,ריהוט,,Sofa  ( With Cusion),,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,72,5309#,S-FRDZ131,FRDZ131,,FRDZ131,FRDZ131A,,Yellow poplar+fabric,Sofa  ( With Cusion) - FRDZ131,Sofa  ( With Cusion),,900*880*750,2.4,,,,,,,,60 ימי עבודה בכפוף להבהרות,,396,1.5,,,,,,,,594,3.5,,,1386,17%,1622,2.5,4054,,,,2.2,3568,,1946,54.5%,,,,
122,ריהוט,,Sofa (with Tray),,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,72,5310#,S-FRDZ131,FRDZ132,,FRDZ132,FRDZ132A,,Yellow poplar+fabric,Sofa (with Tray) - FRDZ132,Sofa (with Tray),,900*880*470,0.76,,,,,,,,60 ימי עבודה בכפוף להבהרות,,293.7,1.5,,,,,,,,440.55,3.5,,,1028,17%,1203,2.5,3007,,,,2.2,2646,,1443,54.5%,,,,
123,ריהוט,,Sofa (ottman),,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,72,5311#,S-FRDZ131,FRDZ133,,FRDZ133,FRDZ133A,,Yellow poplar+fabric,Sofa (ottman) - FRDZ133,Sofa (ottman),,900*800*370,0.42,,,,,,,,60 ימי עבודה בכפוף להבהרות,,194.7,1.5,,,,,,,,292.05,3.5,,,681,17%,797,2.5,1993,,,,2.2,1754,,957,54.5%,,,,
124,ריהוט,,Side table,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,73,5312#,,FRDZ134,,FRDZ134,FRDZ134A,,Yellow poplar+metal,Side table - FRDZ134,Side table,,830*300*470,0.42,,,,,,,,60 ימי עבודה בכפוף להבהרות,,79.2,1.5,,,,,,,,118.8,3.5,,,277,17%,324,2.5,811,,,,2.2,714,,389,54.5%,,,,
125,ריהוט,,TV unit,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,77,5313#,,FRDZ135,,FRDZ135,FRDZ135A,,Yellow poplar+MDF,TV unit - FRDZ135,TV unit,,2200*500*450,0.76,,,,,,,,60 ימי עבודה בכפוף להבהרות,,631.4,1.5,,,,,,,,947.1,3.5,,,2210,17%,2586,2.5,6464,,,,2.2,5688,,3103,54.5%,,,,
126,ריהוט,,Side table,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,75,351#,,FRDZ136,,FRDZ136,FRDZ136A,,Yellow poplar+metal,Side table - FRDZ136,Side table,,374*450*600,0.13,,,,,,,,60 ימי עבודה בכפוף להבהרות,,62.7,1.5,,,,,,,,94.05,3.5,,,219,17%,257,2.5,642,,,,2.2,565,,308,54.5%,,,,
127,ריהוט,,Side table,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,75,352#,,FRDZ137,,FRDZ137,FRDZ137A,,Yellow poplar+metal,Side table - FRDZ137,Side table,,724*350*520,0.17,,,,,,,,60 ימי עבודה בכפוף להבהרות,,79.2,1.5,,,,,,,,118.8,3.5,,,277,17%,324,2.5,811,,,,2.2,714,,389,54.5%,,,,
128,ריהוט,,Cabinet(Left),,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,76,5205#A ,,FRDZ138,,FRDZ138,FRDZ138A,,Yellow Poplar,Cabinet(Left) - FRDZ138,Cabinet(Left),,900*400*1860,0.65,,,,,,,,60 ימי עבודה בכפוף להבהרות,,592.9,1.5,,,,,,,,889.35,3.5,,,2075,17%,2428,2.5,6070,,,,2.2,5341,,2914,54.5%,,,,
129,ריהוט,, Cabinet(Middle),,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,76,5205#B ,,FRDZ139,,FRDZ139,FRDZ139A,,Yellow Poplar, Cabinet(Middle) - FRDZ139, Cabinet(Middle),,500*400*1860,0.53,,,,,,,,60 ימי עבודה בכפוף להבהרות,,512.6,1.5,,,,,,,,768.9,3.5,,,1794,17%,2099,2.5,5248,,,,2.2,4618,,2519,54.5%,,,,
130,ריהוט,,Cabinet ( With Glass Door) ,,ריהוט עץ,,,,DZ,DZ,,,DZ Furnitur,,76,5205#C ,,FRDZ140,,FRDZ140,FRDZ140A,,Yellow Poplar,Cabinet ( With Glass Door)  - FRDZ140,Cabinet ( With Glass Door) ,,900*600*1860,0.65,,,,,,,,60 ימי עבודה בכפוף להבהרות,,624.8,1.5,,,,,,,,937.2,3.5,,,2187,17%,2559,2.5,6396,,,,2.2,5629,,3070,54.5%,,,,
