No.,Main_Category,Secondary_Category,Sub_Category,Sub_Category_ID,Type,Related_Area,Complementary_Categories,Complementary_Products,Supplier,Supplier_Code,Brand,Display_the _brand,Model,Diaplay_the_brand,Catalog_Page,Supplier_SKU,Set,HomMe_SKU,Sub_HomMe_SKU,Main_Picture,Other_Pictures,Colors,Material,Product_Name,Description,Promotion_Message,Size,CBM（m³）,Hight_calc,Width_calc,Depth_calc,Thinkness_calc,Material_calc,Cubes_calc,In_Stock,Time_to_order,Cost_Original,Cost_Original_USD,Multiplier_Cost_Handling,Cost_Handling_USD,Multiplier_Cost_Shipping,Cost_Shipping_USD,Multiplier_Cost_Taxes,Cost_Taxes_USD,Multiplier_Cost_ISR_Shipping,Cost_ISR_Shipping_USD,Total_Cost_USD,Dollar_Exchange_Rate,Catalog_Price,Retailer_Discount,Cost_ILS,VAT,Cost_incVAT,Multiplier_Before_Normal_Price,Normal_Price,Multiplier_Shope_Price,Shope_Price,Marketing_Price_Customer,Multiplier_Designer_Price,Designer_Price,Special_Price_Sectorial,Profit,Profit_Prc,Shipping_Info,Return_Policy,Warranty,Additional_Info
612,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,223,WA5020,S-GFYG501,GFYG501,3,GFYG501,GFYG499A,,sunbrella fabric,Chair - GFYG501,Chair,,51×57×79,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,460,,,,,,,,,,3.5,,,1610,17%,1884,3,5651,2.5,4709,,2.2,4144,,2260,120.0%,,,,
613,ריהוט גן,,,,Dining table,,,,Yong Ge,YG,,,,,223,WA4029m,S-GFYG502,GFYG502,1,GFYG502,,,frosted glass top,Dining table - GFYG502,Dining table,,70.5×70.5×74,0.09,,,,,,,,60 ימי עבודה בכפוף להבהרות,,580,,,,,,,,,,3.5,,,2030,17%,2375,3,7125,2.5,5938,,2.2,5225,,2850,120.0%,,,,
614,ריהוט גן,,,,Dining table,,,,Yong Ge,YG,,,,,223,WA4029m,S-GFYG502,GFYG502,2,GFYG502,,,teak top,Dining table - GFYG502,Dining table,,70.5×70.5×74,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,807,,,,,,,,,,3.5,,,2825,17%,3305,3,9914,2.5,8262,,2.2,7270,,3966,120.0%,,,,
615,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,224,WA5019,S-GFYG503,GFYG503,1,GFYG503,,,1000 hours,Chair - GFYG503,Chair,,55×61×79,0.1,,,,,,,,60 ימי עבודה בכפוף להבהרות,,420,,,,,,,,,,3.5,,,1470,17%,1720,3,5160,2.5,4300,,2.2,3784,,2064,120.0%,,,,
616,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,224,WA5019,S-GFYG503,GFYG503,2,GFYG503,,,1500 hours,Chair - GFYG503,Chair,,55×61×79,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,433,,,,,,,,,,3.5,,,1516,17%,1773,3,5319,2.5,4433,,2.2,3901,,2128,120.0%,,,,
617,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,224,WA5019,S-GFYG503,GFYG503,3,GFYG503,,,sunbrella fabric,Chair - GFYG503,Chair,,55×61×79,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,487,,,,,,,,,,3.5,,,1705,17%,1994,3,5983,2.5,4986,,2.2,4387,,2393,120.0%,,,,
618,ריהוט גן,,,,Dining table,,,,Yong Ge,YG,,,,,224,WA4036m,S-GFYG503,GFYG504,1,GFYG503,,,frosted glass top,Dining table - GFYG504,Dining table,,90×90×75,0.19,,,,,,,,60 ימי עבודה בכפוף להבהרות,,873,,,,,,,,,,3.5,,,3056,17%,3575,3,10725,2.5,8937,,2.2,7865,,4290,120.0%,,,,
619,ריהוט גן,,,,Dining table,,,,Yong Ge,YG,,,,,224,WA4036m,S-GFYG503,GFYG504,2,GFYG503,,,teak top,Dining table - GFYG504,Dining table,,90×90×75,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,1247,,,,,,,,,,3.5,,,4365,17%,5106,3,15319,2.5,12766,,2.2,11234,,6128,120.0%,,,,
620,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,225,WA5019,S-GFYG505,GFYG505,1,GFYG505,,,1000 hours,Chair - GFYG505,Chair,,55×61×79,0.1,,,,,,,,60 ימי עבודה בכפוף להבהרות,,420,,,,,,,,,,3.5,,,1470,17%,1720,3,5160,2.5,4300,,2.2,3784,,2064,120.0%,,,,
621,ריהוט גן,,,,Chair,,,,Yong Ge,YG,,,,,225,WA5019,S-GFYG505,GFYG505,2,GFYG505,,,1500 hours,Chair - GFYG505,Chair,,55×61×79,,,,,,,,,60 ימי עבודה בכפוף להבהרות,,433,,,,,,,,,,3.5,,,1516,17%,1773,3,5319,2.5,4433,,2.2,3901,,2128,120.0%,,,,
