No.,Main_Category,Secondary_Category,Sub_Category,Sub_Category_ID,Type,Related_Area,Complementary_Categories,Complementary_Products,Supplier,Supplier_Code,Brand,Display_the _brand,Model,Diaplay_the_brand,Catalog_Page,Supplier_SKU,Set,HomMe_SKU,Sub_HomMe_SKU,Main_Picture,Other_Pictures,Colors,Material,Product_Name,Description,Promotion_Message,Size,CBM（m³）,Hight_calc,Width_calc,Depth_calc,Thinkness_calc,Material_calc,Cubes_calc,In_Stock,Time_to_order,Cost_Original,Cost_Original_USD,Multiplier_Cost_Handling,Cost_Handling_USD,Multiplier_Cost_Shipping,Cost_Shipping_USD,Multiplier_Cost_Taxes,Cost_Taxes_USD,Multiplier_Cost_ISR_Shipping,Cost_ISR_Shipping_USD,Total_Cost_USD,Dollar_Exchange_Rate,Catalog_Price,Retailer_Discount,Cost_ILS,VAT,Cost_incVAT,Multiplier_Before_Normal_Price,Normal_Price,Multiplier_Shope_Price,Shope_Price,Marketing_Price_Customer,Multiplier_Designer_Price,Designer_Price,Special_Price_Sectorial,Profit,Profit_Prc,Shipping_Info,Return_Policy,Warranty,Additional_Info
71,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,,MX6099-650,,LTSY70,2,LTSY70,LTSY70A,Clear,Glass+Crystal,תאורה דקורטיבית - LTSY70,pendant lamp,,"73X38X26; Φ:650
H:1100",,,,,,,,,60 ימי עבודה בכפוף להבהרות,850,142,,,,,,,,,,3.5,,,496,17%,580,3.5,2030,3,1740,,2.8,1624,,881,54.2%,,,,
72,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,,MX6099-850,,LTSY72,1,LTSY72,"LTSY72A, LTSY72B",Clear,Glass+Crystal,תאורה דקורטיבית - LTSY72,pendant lamp,,"93X93X12; Φ:850
H:1400",,,,,,,,,60 ימי עבודה בכפוף להבהרות,1235,206,,,,,,,,,,3.5,,,720,17%,843,3.5,2950,3,2529,,2.8,2360,,1279,54.2%,,,,
73,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,,MX6099-850,,LTSY72,2,LTSY72,"LTSY72A, LTSY72B",Clear,Glass+Crystal,תאורה דקורטיבית - LTSY72,pendant lamp,,"72X49X35; Φ:850
H:1400",,,,,,,,,60 ימי עבודה בכפוף להבהרות,1235,206,,,,,,,,,,3.5,,,720,17%,843,3.5,2950,3,2529,,2.8,2360,,1279,54.2%,,,,
74,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,,ML6044-1,,LTSY74,,,,White/Black,Fiber Glass,תאורה דקורטיבית - LTSY74,floor lamp,,,,,,,,,,,60 ימי עבודה בכפוף להבהרות,5295,883,,,,,,,,,,3.5,,,3089,17%,3614,3.5,12648,3,10842,,2.8,10119,,5486,54.2%,,,,
75,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,102,MT7003,,LTSY75,,LTSY75,LTSY75A,White/Black,Fiber Glass,תאורה דקורטיבית - LTSY75,floor table,,"170X82X50; L:1600
W:700
H:600",,,,,,,,,60 ימי עבודה בכפוף להבהרות,3060,510,,,,,,,,,,3.5,,,1785,17%,2088,3.5,7310,3,6265,,2.8,5848,,3170,54.2%,,,,
76,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,169,MD7012-1A,,LTSY76,,LTSY76,"LTSY76A, LTSY76B, LTSY76C","Black+Golden
(Inside)  /Black+Silver
(Inside)",Aluminium+Pashm,תאורה דקורטיבית - LTSY76,pendant lamp,,"38X33X23; Φ:250
H:130 ",,,,,,,,,60 ימי עבודה בכפוף להבהרות,110,18,,,,,,,,,,3.5,,,64,17%,75,3.5,263,3,225,,2.8,210,,114,54.2%,,,,
77,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,169,MD7012-1B,,LTSY77,,LTSY76,"LTSY76A, LTSY76B, LTSY77C","Black+Golden
(Inside)  /Black+Silver
(Inside)",Aluminium+Pashm,תאורה דקורטיבית - LTSY77,pendant lamp,,"38X33X23; Φ:300
H:140",,,,,,,,,60 ימי עבודה בכפוף להבהרות,115,19,,,,,,,,,,3.5,,,67,17%,78,3.5,275,3,235,,2.8,220,,119,54.2%,,,,
78,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,147,MT7014-1-350,,LTSY78,,LTSY78,LTSY78A,White,Glass,תאורה דקורטיבית - LTSY78,table lamp,,42X42X27; Φ:350,,,,,,,,,60 ימי עבודה בכפוף להבהרות,205,34,,,,,,,,,,3.5,,,120,17%,140,3.5,490,3,420,,2.8,392,,212,54.2%,,,,
79,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,147,MT7014-1-400,,LTSY79,,LTSY79,LTSY79A,White,Glass,תאורה דקורטיבית - LTSY79,table lamp,,51X51X32; Φ:400,,,,,,,,,60 ימי עבודה בכפוף להבהרות,220,37,,,,,,,,,,3.5,,,128,17%,150,3.5,526,3,450,,2.8,420,,228,54.2%,,,,
80,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,86,MD7018-15,,LTSY80,1,LTSY80,LTSY80A,Silver+Purple         Golden+Red,Copper+Fabric,תאורה דקורטיבית - LTSY80,pendant lamp,,"95X90X43; Φ:1000
H:1000",,,,,,,,,60 ימי עבודה בכפוף להבהרות,4530,755,,,,,,,,,,3.5,,,2643,17%,3092,3.5,10821,3,9275,,2.8,8657,,4693,54.2%,,,,
81,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,86,MD7018-15,,LTSY80,2,LTSY80,LTSY80A,Silver+Purple         Golden+Red,Copper+Fabric,תאורה דקורטיבית - LTSY80,pendant lamp,,"19X19X27; Φ:1000
H:1000",,,,,,,,,60 ימי עבודה בכפוף להבהרות,4530,755,,,,,,,,,,3.5,,,2643,17%,3092,3.5,10821,3,9275,,2.8,8657,,4693,54.2%,,,,
82,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,85,MD7018-6+3,,LTSY82,,LTSY82,LTSY82A,Silver+Purple         Golden+Red,Copper+Fabric,תאורה דקורטיבית - LTSY82,pendant lamp,,104X54X32;,,,,,,,,,60 ימי עבודה בכפוף להבהרות,3120,520,,,,,,,,,,3.5,,,1820,17%,2129,3.5,7453,3,6388,,2.8,5962,,3232,54.2%,,,,
83,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,,MX7018-6+3,,LTSY83,,LTSY83,,Silver+Purple         Golden+Red,Copper+Fabric,תאורה דקורטיבית - LTSY83,pendant lamp,,"81X65X42; Φ:850
H:1000",,,,,,,,,60 ימי עבודה בכפוף להבהרות,2920,487,,,,,,,,,,3.5,,,1703,17%,1993,3.5,6975,3,5979,,2.8,5580,,3025,54.2%,,,,
84,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,,MB7018-2,,LTSY84,,LTSY84,,Silver+Purple         Golden+Red,Copper+Fabric,תאורה דקורטיבית - LTSY84,wall lamp,,"53X50X30; W500
H550",,,,,,,,,60 ימי עבודה בכפוף להבהרות,450,75,,,,,,,,,,3.5,,,263,17%,307,3.5,1075,3,921,,2.8,860,,466,54.2%,,,,
85,תאורה,תאורה דקורטיבית,,,,תאורה,בית חכם,,SUOYANG ,SU,,,,,,MB7018-1,,LTSY85,,LTSY85,,Silver+Purple         Golden+Red,Copper+Fabric,תאורה דקורטיבית - LTSY85,wall lamp,,"48X28X22; W160
H450",,,,,,,,,60 ימי עבודה בכפוף להבהרות,280,47,,,,,,,,,,3.5,,,163,17%,191,3.5,669,3,573,,2.8,535,,290,54.2%,,,,
